time,food,quantity,calories,protein,fibre,carbs,fat,date,weekday,source_sheet
,Chia Seeds,10.0,42.699999999999996,1.9300000000000002,3.27,0.8699999999999999,2.8000000000000003,2026-02-18,Wednesday,16Feb26
,Milled Flaxseed,10.0,53.3,2.0,2.67,0.67,4.33,2026-02-18,Wednesday,16Feb26
08:30:00,Protein Powder,30.0,136.79999999999998,26.4,0.0,2.6399999999999997,2.28,2026-02-18,Wednesday,16Feb26
,"Blueberry (100g, Frozen)",0.8,44,0.5599999999999999,2.0,10.0,0.5599999999999999,2026-02-18,Wednesday,16Feb26
,Greek Yoghurt 0%,205.0,104.55,37.105,0.0,6.5600000000000005,0.0,2026-02-18,Wednesday,16Feb26
,Whole Milk,125.0,76.25,3.875,0.0,6.0,4.0,2026-02-18,Wednesday,16Feb26
12:00:00,Soup of the Day (SAP),1.0,200,6.0,6.0,32.0,6.0,2026-02-18,Wednesday,16Feb26
,"Mixed Leaves (SAP, 200 kcal)",1.0,100,3.0,3.0,7.0,1.0,2026-02-18,Wednesday,16Feb26
14:30:00,"Chicken Thighs and Rice (SAP,  600 Kcal)",1.0,600,35.0,3.0,55.0,27.0,2026-02-18,Wednesday,16Feb26
,Banana,1.0,105,1.3,3.0,27.0,0.3,2026-02-18,Wednesday,16Feb26
17:20:00,Banana,1.0,105,1.3,3.0,27.0,0.3,2026-02-18,Wednesday,16Feb26
,Protein Bar,1.0,211,21.0,0.0,20.0,10.0,2026-02-18,Wednesday,16Feb26
19:00:00,White Onion,1.0,60,1.5,2.5,14.0,0.0,2026-02-18,Wednesday,16Feb26
,Red Pepper,0.5,18.5,0.6,1.25,3.5,0.15,2026-02-18,Wednesday,16Feb26
,Red Lentils,100.0,130,9.4,10.6,52.0,0.6,2026-02-18,Wednesday,16Feb26
,Fried Egg (no oil),3.0,270,18.9,0.0,0.8999999999999999,21.0,2026-02-18,Wednesday,16Feb26
10:55:00,White Wrap,1.0,180,6.0,2.0,28.0,4.0,2026-02-19,Thursday,16Feb26
,Striploin Steak (100g),1.0,200,21.0,0.0,0.0,13.0,2026-02-19,Thursday,16Feb26
,Milbona Skyr yogurt,1.0,252,40.2,0.0,20.4,0.8999999999999999,2026-02-19,Thursday,16Feb26
13:09:00,Protein Bar,1.0,211,21.0,0.0,20.0,10.0,2026-02-19,Thursday,16Feb26
14:00:00,Roots Caesar Salad & Soup,1.0,1500,74.0,18.0,140.0,65.0,2026-02-19,Thursday,16Feb26
20:30:00,Salmon Darne (100g),2.4,484.79999999999995,43.68,0.0,5.52,31.92,2026-02-19,Thursday,16Feb26
,White Onion,1.0,60,1.5,2.5,14.0,0.0,2026-02-19,Thursday,16Feb26
,Red Pepper,0.5,18.5,0.6,1.25,3.5,0.15,2026-02-19,Thursday,16Feb26
,Rice Cake,2.0,88,1.4,0.6,13.8,2.8,2026-02-23,Monday,23Feb26
,"Cottage Cheese (1 Tbsp, 22.5g)",4.0,60,9.0,0.0,3.0,2.0,2026-02-23,Monday,23Feb26
,Turkey Slice,4.0,20,4.0,0.0,0.4,0.4,2026-02-23,Monday,23Feb26
,Babybel,2.0,130,10.0,0.0,0.2,10.0,2026-02-23,Monday,23Feb26
,Iced Matcha ,1.0,140,3.0,0.0,25.0,3.0,2026-02-23,Monday,23Feb26
,FitFuel Sweet Chilli and Noodles,1.0,562,40.0,12.8,58.0,15.0,2026-02-23,Monday,23Feb26
,Quark Bar,2.0,302,15.2,0.0,18.0,17.0,2026-02-23,Monday,23Feb26
,Chicken Main 400 Kcal (SAP),1.0,400,34.0,6.0,47.0,11.0,2026-02-23,Monday,23Feb26
08:30:00,Oats,50.0,211,4.35,5.800000000000001,22.35,2.0,2026-02-24,Tuesday,23Feb26
,Chia Seeds,20.0,85.39999999999999,3.8600000000000003,6.54,1.7399999999999998,5.6000000000000005,2026-02-24,Tuesday,23Feb26
,Protein Powder,30.0,136.79999999999998,26.4,0.0,2.6399999999999997,2.28,2026-02-24,Tuesday,23Feb26
,"Blueberry (100g, Frozen)",0.8,44,0.5599999999999999,2.0,10.0,0.5599999999999999,2026-02-24,Tuesday,23Feb26
,Greek Yoghurt 0%,250.0,127.5,45.25,0.0,8.0,0.0,2026-02-24,Tuesday,23Feb26
,Whole Milk,155.0,94.55,4.805,0.0,7.44,4.96,2026-02-24,Tuesday,23Feb26
12:00:00,Grilled Cajun Chicken Salad with Light Ranch,1.0,400,38.0,5.0,15.0,20.0,2026-02-24,Tuesday,23Feb26
,Spiced Carrot & Lentil Broth,1.0,200,8.0,6.0,30.0,5.0,2026-02-24,Tuesday,23Feb26
15:00:00,Dressed Carrot & Multiseed Salad,1.0,200,5.0,6.0,18.0,12.0,2026-02-24,Tuesday,23Feb26
,Piri Piri Broccoli & Cous Cous Salad,1.0,200,6.0,4.0,32.0,5.0,2026-02-24,Tuesday,23Feb26
,Banana,1.0,105,1.3,3.0,27.0,0.3,2026-02-24,Tuesday,23Feb26
19:00:00,Fried Egg (no oil),4.0,360,25.2,0.0,1.2,28.0,2026-02-24,Tuesday,23Feb26
,White Onion,1.0,60,1.5,2.5,14.0,0.0,2026-02-24,Tuesday,23Feb26
,Red Pepper,1.0,37,1.2,2.5,7.0,0.3,2026-02-24,Tuesday,23Feb26
05:30:00,Banana,1.0,105,1.3,3.0,27.0,0.3,2026-02-25,Wednesday,23Feb26
,Clear Whey,1.0,88,20.0,0.0,0.0,0.0,2026-02-25,Wednesday,23Feb26
08:30:00,Egg (Hardboiled),4.0,320,26.0,0.0,4.0,20.0,2026-02-25,Wednesday,23Feb26
,SAP Porridge ,1.0,300,11.0,3.5,42.0,8.0,2026-02-25,Wednesday,23Feb26
12:00:00,Grilled Cajun Chicken Salad with Light Ranch,1.0,400,38.0,5.0,15.0,20.0,2026-02-25,Wednesday,23Feb26
,Spiced Carrot & Lentil Broth,1.0,200,8.0,6.0,30.0,5.0,2026-02-25,Wednesday,23Feb26
,Piri Piri Broccoli & Cous Cous Salad,1.0,200,6.0,4.0,32.0,5.0,2026-02-25,Wednesday,23Feb26
,Mixed Leaves,0.5,100,1.5,2.0,5.0,7.5,2026-02-25,Wednesday,23Feb26
20:00:00,Deli Wrap (Whole Chicken),1.0,625,60.0,3.0,50.0,19.0,2026-02-25,Wednesday,23Feb26
,Red Onion (100g),1.0,42,1.0,1.4,10.0,0.1,2026-02-25,Wednesday,23Feb26
,Red Pepper,0.45,16.650000000000002,0.54,1.125,3.15,0.135,2026-02-25,Wednesday,23Feb26
12:00:00,Focaccia with Whipped Honey & Chilli Butter,1.0,200,5.0,1.0,28.0,8.0,2026-02-26,Thursday,23Feb26
,Grilled Cajun Chicken Salad with Light Ranch,1.0,400,38.0,5.0,15.0,20.0,2026-02-26,Thursday,23Feb26
,Spiced Carrot & Lentil Broth,1.0,200,8.0,6.0,30.0,5.0,2026-02-26,Thursday,23Feb26
,Piri Piri Broccoli & Cous Cous Salad,0.5,100,3.0,2.0,16.0,2.5,2026-02-26,Thursday,23Feb26
16:30:00,Chicken Salad Bowl (est.),1.0,450,35.0,4.0,28.0,12.0,2026-02-26,Thursday,23Feb26
18:45:00,Oats,50.0,211,4.35,5.800000000000001,22.35,2.0,2026-02-26,Thursday,23Feb26
,Chia Seeds,20.0,85.39999999999999,3.8600000000000003,6.54,1.7399999999999998,5.6000000000000005,2026-02-26,Thursday,23Feb26
,Protein Powder,30.0,136.79999999999998,26.4,0.0,2.6399999999999997,2.28,2026-02-26,Thursday,23Feb26
,"Blueberry (100g, Frozen)",0.8,44,0.5599999999999999,2.0,10.0,0.5599999999999999,2026-02-26,Thursday,23Feb26
,Greek Yoghurt 0%,250.0,127.5,45.25,0.0,8.0,0.0,2026-02-26,Thursday,23Feb26
,Whole Milk,155.0,94.55,4.805,0.0,7.44,4.96,2026-02-26,Thursday,23Feb26
12:00:00,Thai Panang Chicken Curry & Steamed Rice,1.0,400,30.0,4.0,45.0,12.0,2026-03-02,Monday,02Mar26
,Soup of the Day (SAP),1.0,200,6.0,6.0,32.0,5.0,2026-03-02,Monday,02Mar26
14:30:00,Traditional Chicken Salad Bowl (No Coleslaw No Mayo),1.0,400,40.0,4.0,20.0,15.0,2026-03-02,Monday,02Mar26
,Oats,50.0,211,4.35,5.800000000000001,22.35,2.0,2026-03-03,Tuesday,02Mar26
,Protein Powder,25.0,113.99999999999999,22.0,0.0,2.1999999999999997,1.9,2026-03-03,Tuesday,02Mar26
,Chia Seeds,20.0,85.39999999999999,3.8600000000000003,6.54,1.7399999999999998,5.6000000000000005,2026-03-03,Tuesday,02Mar26
,Light Milk (100ml),1.0,47,3.5,0.0,4.9,1.5,2026-03-03,Tuesday,02Mar26
,Greek Yoghurt 0%,250.0,127.5,45.25,0.0,8.0,0.0,2026-03-03,Tuesday,02Mar26
,"Blueberry (100g, Frozen)",0.8,44,0.5599999999999999,2.0,10.0,0.5599999999999999,2026-03-03,Tuesday,02Mar26
12:00:00,Thai Panang Chicken Curry & Steamed Rice,1.0,400,30.0,4.0,45.0,12.0,2026-03-04,Wednesday,02Mar26
,Masala Cauliflower Rocket & Chickpea Salad,1.0,200,7.0,6.0,22.0,8.0,2026-03-04,Wednesday,02Mar26
,Mixed Leaves,0.5,100,1.5,2.0,5.0,7.5,2026-03-04,Wednesday,02Mar26
,Soup of the Day (SAP),1.0,200,6.0,6.0,32.0,5.0,2026-03-04,Wednesday,02Mar26
15:00:00,Oats,50.0,211,4.35,5.800000000000001,22.35,2.0,2026-03-04,Wednesday,02Mar26
18:00:00,Protein Powder,25.0,113.99999999999999,22.0,0.0,2.1999999999999997,1.9,2026-03-04,Wednesday,02Mar26
,Chia Seeds,20.0,85.39999999999999,3.8600000000000003,6.54,1.7399999999999998,5.6000000000000005,2026-03-04,Wednesday,02Mar26
,Light Milk (100ml),1.0,47,3.5,0.0,4.9,1.5,2026-03-04,Wednesday,02Mar26
,Greek Yoghurt 0%,250.0,127.5,45.25,0.0,8.0,0.0,2026-03-04,Wednesday,02Mar26
,"Blueberry (100g, Frozen)",0.8,44,0.5599999999999999,2.0,10.0,0.5599999999999999,2026-03-04,Wednesday,02Mar26
19:30:00,Traditional Chicken Salad Bowl (No Coleslaw No Mayo),1.0,400,40.0,4.0,20.0,15.0,2026-03-04,Wednesday,02Mar26
,Banana,1.0,105,1.3,3.0,27.0,0.3,2026-03-04,Wednesday,02Mar26
,Protein Bar,1.0,211,21.0,0.0,20.0,10.0,2026-03-04,Wednesday,02Mar26
,Bagel Thins (Buttered),1.0,180,6.0,3.0,24.0,10.0,2026-03-08,Sunday,02Mar26
,"Mussels (1 Tin/43g , Drained)",1.0,103.63,5.59,0.0,0.9460000000000001,8.6,2026-03-08,Sunday,02Mar26
,Cottage Cheese (1 Tbsp / 30g),2.0,58.199999999999996,6.8999999999999995,0.0,1.68,2.6999999999999997,2026-03-08,Sunday,02Mar26
,Turkey Slice,8.0,40,8.0,0.0,0.8,0.8,2026-03-08,Sunday,02Mar26
,Honey (Tbsp),3.0,192,0.0,0.0,51.0,0.0,2026-03-08,Sunday,02Mar26
,Lidl Chef Select Chicken Satay,1.0,534,35.6,2.8,52.4,19.6,2026-03-08,Sunday,02Mar26
,Farl with Cheese,1.0,300,8.0,2.3,27.4,17.0,2026-03-08,Sunday,02Mar26
11:30:00,Iced Matcha ,2.0,280,6.0,0.0,50.0,6.0,2026-03-09,Monday,09Mar26
12:00:00,Fried Egg (no oil),5.0,450,31.5,0.0,1.5,35.0,2026-03-09,Monday,09Mar26
,White Onion,2.0,120,3.0,5.0,28.0,0.0,2026-03-09,Monday,09Mar26
,Red Pepper,0.5,18.5,0.6,1.25,3.5,0.15,2026-03-09,Monday,09Mar26
,Cherry Tomato,5.0,25,0.75,0.0,3.25,0.25,2026-03-09,Monday,09Mar26
,Honey & Chilli Chicken Pieces (100g),1.0,125,20.27,0.0,7.4,1.77,2026-03-09,Monday,09Mar26
,Sweet Potato (100g) ,2.2,189.20000000000002,3.5200000000000005,6.6000000000000005,44.0,0.22000000000000003,2026-03-09,Monday,09Mar26
,30% Reduced Fat Cheese (100g),0.25,78.75,6.825,0.0,0.675,5.425,2026-03-09,Monday,09Mar26
,Banana,1.0,105,1.3,3.0,27.0,0.3,2026-03-09,Monday,09Mar26
,Clean Cut Meals Butter Chicken,1.0,524,52.0,5.6,38.0,17.0,2026-03-09,Monday,09Mar26
,Padding,3.0,300,0.0,0.0,0.0,0.0,2026-03-09,Monday,09Mar26
05:30:00,Clear Whey,1.0,88,20.0,0.0,0.0,0.0,2026-03-10,Tuesday,09Mar26
,Banana,1.0,105,1.3,3.0,27.0,0.3,2026-03-10,Tuesday,09Mar26
08:30:00,Oats,50.0,211,4.35,5.800000000000001,22.35,2.0,2026-03-10,Tuesday,09Mar26
,Chia Seeds,20.0,85.39999999999999,3.8600000000000003,6.54,1.7399999999999998,5.6000000000000005,2026-03-10,Tuesday,09Mar26
,Protein Powder,30.0,136.79999999999998,26.4,0.0,2.6399999999999997,2.28,2026-03-10,Tuesday,09Mar26
,"Blueberry (100g, Frozen)",0.8,44,0.5599999999999999,2.0,10.0,0.5599999999999999,2026-03-10,Tuesday,09Mar26
,Greek Yoghurt 0%,120.0,61.2,21.72,0.0,3.84,0.0,2026-03-10,Tuesday,09Mar26
,Whole Milk,100.0,61,3.1,0.0,4.8,3.2,2026-03-10,Tuesday,09Mar26
12:00:00,Soup of the Day (SAP),1.0,200,6.0,6.0,32.0,5.0,2026-03-10,Tuesday,09Mar26
,Succotash Grains Salad,1.0,200,6.0,5.0,30.0,8.0,2026-03-10,Tuesday,09Mar26
15:00:00,Memphis Pulled Pork Pitta,1.0,600,38.0,7.0,60.0,30.0,2026-03-10,Tuesday,09Mar26
17:10:00,Traditional Chicken Salad Bowl (No Coleslaw No Mayo),1.0,400,40.0,6.0,20.0,15.0,2026-03-10,Tuesday,09Mar26
19:30:00,White Onion,1.0,60,1.5,2.5,14.0,0.0,2026-03-10,Tuesday,09Mar26
,Red Pepper,1.0,37,1.2,2.5,7.0,0.3,2026-03-10,Tuesday,09Mar26
05:30:00,Clear Whey,1.0,88,20.0,0.0,0.0,0.0,2026-03-11,Wednesday,09Mar26
,White Bread (Slice),2.0,180,6.0,2.0,30.0,2.0,2026-03-11,Wednesday,09Mar26
08:30:00,Egg (Hardboiled),1.0,80,6.5,0.0,1.0,5.0,2026-03-11,Wednesday,09Mar26
,Protein Bar,1.0,211,21.0,0.0,20.0,10.0,2026-03-11,Wednesday,09Mar26
12:00:00,Soup of the Day (SAP),1.0,200,6.0,6.0,32.0,5.0,2026-03-11,Wednesday,09Mar26
,Memphis Pulled Pork Pitta,1.0,600,38.0,7.0,60.0,30.0,2026-03-11,Wednesday,09Mar26
,Dressed Carrot & Multiseed Salad,0.5,100,2.5,3.0,9.0,6.0,2026-03-11,Wednesday,09Mar26
17:10:00,Fried Egg (no oil),2.0,180,12.6,0.0,0.6,14.0,2026-03-11,Wednesday,09Mar26
,White Onion,1.0,60,1.5,2.5,14.0,0.0,2026-03-11,Wednesday,09Mar26
,Red Pepper,1.0,37,1.2,2.5,7.0,0.3,2026-03-11,Wednesday,09Mar26
,Protein Powder,60.0,273.59999999999997,52.8,0.0,5.279999999999999,4.56,2026-03-11,Wednesday,09Mar26
,Padding,3.0,300,0.0,0.0,0.0,0.0,2026-03-11,Wednesday,09Mar26
12:00:00,Oats,50.0,211,4.35,5.800000000000001,22.35,2.0,2026-03-12,Thursday,09Mar26
,Chia Seeds,20.0,85.39999999999999,3.8600000000000003,6.54,1.7399999999999998,5.6000000000000005,2026-03-12,Thursday,09Mar26
,Protein Powder,30.0,136.79999999999998,26.4,0.0,2.6399999999999997,2.28,2026-03-12,Thursday,09Mar26
,"Blueberry (100g, Frozen)",0.8,44,0.5599999999999999,2.0,10.0,0.5599999999999999,2026-03-12,Thursday,09Mar26
,Greek Yoghurt 0%,120.0,61.2,21.72,0.0,3.84,0.0,2026-03-12,Thursday,09Mar26
,Whole Milk,100.0,61,3.1,0.0,4.8,3.2,2026-03-12,Thursday,09Mar26
14:45:00,Protein Powder,20.0,91.19999999999999,17.6,0.0,1.7599999999999998,1.52,2026-03-12,Thursday,09Mar26
,Banana,2.0,210,2.6,6.0,54.0,0.6,2026-03-12,Thursday,09Mar26
,Light Milk (100ml),3.0,141,10.5,0.0,14.700000000000001,4.5,2026-03-12,Thursday,09Mar26
16:30:00,Fried Egg (no oil),2.0,180,12.6,0.0,0.6,14.0,2026-03-12,Thursday,09Mar26
,Turkey Steak (100g),1.0,110,24.0,0.0,0.5,1.0,2026-03-12,Thursday,09Mar26
,White Onion,1.0,60,1.5,2.5,14.0,0.0,2026-03-12,Thursday,09Mar26
,Red Pepper,1.0,37,1.2,2.5,7.0,0.3,2026-03-12,Thursday,09Mar26
,Olive Oil (1 tbsp),0.7,83.3,0.0,0.0,0.0,9.45,2026-03-12,Thursday,09Mar26
,White Bread (Slice),3.0,270,9.0,3.0,45.0,3.0,2026-03-12,Thursday,09Mar26
, MyProtein White Choc Brownie,1.0,307.5,23.0,1.2,31.0,10.0,2026-03-12,Thursday,09Mar26
,MyProtein Japanese Chicken Curry,1.0,306,32.1,1.9,32.3,4.9,2026-03-12,Thursday,09Mar26
,Itsu Dumplings (Half Pack),1.0,118,6.0,1.9,14.5,3.6,2026-03-12,Thursday,09Mar26
,Padding,2.0,200,0.0,0.0,0.0,0.0,2026-03-12,Thursday,09Mar26
11:00:00,Iced Matcha ,1.5,210,4.5,0.0,37.5,4.5,2026-03-13,Friday,09Mar26
,Nutella Cronut,0.75,450,4.5,1.5,33.75,27.75,2026-03-13,Friday,09Mar26
12:25:00,"Grilled Chicken Caesar Salad, Croutons, Garlic & Herb",1.0,400,30.0,4.0,20.0,25.0,2026-03-13,Friday,09Mar26
15:00:00,Banana,1.0,105,1.3,3.0,27.0,0.3,2026-03-13,Friday,09Mar26
,Protein Powder,10.0,45.599999999999994,8.8,0.0,0.8799999999999999,0.76,2026-03-13,Friday,09Mar26
20:15:00,Xian Black Bean Chicken,1.0,550,55.0,0.0,20.0,15.0,2026-03-13,Friday,09Mar26
,Xian Small Crispy Chilli Chicken,1.0,600,35.0,0.0,45.0,25.0,2026-03-13,Friday,09Mar26
,Iced Matcha ,1.5,210,4.5,0.0,37.5,4.5,2026-03-14,Saturday,09Mar26
,The Cellar Galway Scrambled Eggs and Smoked Salmon with Toast,1.0,710,46.0,1.8,33.0,45.0,2026-03-14,Saturday,09Mar26
,Turkey Burger (100g),2.0,210,38.0,2.8,7.0,2.8,2026-03-14,Saturday,09Mar26
,Frozen Berries,150.0,75,0.9,10.649999999999999,25.650000000000002,0.6,2026-03-14,Saturday,09Mar26
,White Onion,1.5,90,2.25,3.75,21.0,0.0,2026-03-14,Saturday,09Mar26
,Oats,50.0,211,4.35,5.800000000000001,22.35,2.0,2026-03-14,Saturday,09Mar26
,Chia Seeds,20.0,85.39999999999999,3.8600000000000003,6.54,1.7399999999999998,5.6000000000000005,2026-03-14,Saturday,09Mar26
,Protein Powder,30.0,136.79999999999998,26.4,0.0,2.6399999999999997,2.28,2026-03-14,Saturday,09Mar26
,Greek Yoghurt 0%,120.0,61.2,21.72,0.0,3.84,0.0,2026-03-14,Saturday,09Mar26
,Light Milk (100ml),1.0,47,3.5,0.0,4.9,1.5,2026-03-14,Saturday,09Mar26
,Clear Whey,1.0,88,20.0,0.0,0.0,0.0,2026-03-14,Saturday,09Mar26
,White Wrap,2.0,360,12.0,4.0,56.0,8.0,2026-03-15,Sunday,09Mar26
,Padding,17.0,1700,44.0,8.0,156.0,83.0,2026-03-15,Sunday,09Mar26
,Soup of the Day (SAP),1.0,200,6.0,6.0,32.0,5.0,2026-03-16,Monday,16Mar26
,SAP Chicken Roll,1.0,650,37.0,4.0,63.0,26.0,2026-03-16,Monday,16Mar26
,Feta Kale Sweet Potato Salad,1.0,200,6.0,4.0,22.0,9.0,2026-03-16,Monday,16Mar26
,Turkey Burger (100g),1.0,105,19.0,1.4,3.5,1.4,2026-03-16,Monday,16Mar26
17:00:00,Squares Bar (Chocolate),1.0,156,1.6,0.5,27.0,4.7,2026-03-16,Monday,16Mar26
15:00:00,Oats,50.0,211,4.35,5.800000000000001,22.35,2.0,2026-03-16,Monday,16Mar26
20:30:00,Chia Seeds,20.0,85.39999999999999,3.8600000000000003,6.54,1.7399999999999998,5.6000000000000005,2026-03-16,Monday,16Mar26
,Protein Powder,30.0,136.79999999999998,26.4,0.0,2.6399999999999997,2.28,2026-03-16,Monday,16Mar26
,"Blueberry (100g, Frozen)",0.8,44,0.5599999999999999,2.0,10.0,0.5599999999999999,2026-03-16,Monday,16Mar26
,Greek Yoghurt 0%,120.0,61.2,21.72,0.0,3.84,0.0,2026-03-16,Monday,16Mar26
,Light Milk (100ml),1.0,47,3.5,0.0,4.9,1.5,2026-03-16,Monday,16Mar26
20:30:00,Turkey Burger (100g),1.0,105,19.0,1.4,3.5,1.4,2026-03-16,Monday,16Mar26
,Traditional Chicken Salad Bowl (No Coleslaw No Mayo),1.0,400,30.0,4.0,20.0,15.0,2026-03-16,Monday,16Mar26
,White Wrap,1.0,180,6.0,2.0,28.0,4.0,2026-03-16,Monday,16Mar26
,Nutella Cronut,0.5,300,3.0,1.0,22.5,18.5,2026-03-20,Friday,16Mar26
,SAP Bacon & Cabbage with Mash,1.0,725,40.0,6.5,66.0,33.0,2026-03-20,Friday,16Mar26
,Soup of the Day (SAP),1.0,200,6.0,6.0,32.0,5.0,2026-03-20,Friday,16Mar26
,"Mixed Leaves (SAP, 200 kcal)",1.0,100,3.0,3.0,7.0,0.0,2026-03-20,Friday,16Mar26
,Traditional Chicken Salad Bowl (No Coleslaw No Mayo),1.0,400,30.0,4.0,20.0,15.0,2026-03-20,Friday,16Mar26
,Protein Powder,80.0,364.79999999999995,70.4,0.0,7.039999999999999,6.08,2026-03-20,Friday,16Mar26
,White Onion,1.0,60,1.5,2.5,14.0,0.0,2026-03-20,Friday,16Mar26
,Oats,50.0,211,4.35,5.800000000000001,22.35,2.0,2026-03-21,Saturday,16Mar26
,Chia Seeds,20.0,85.39999999999999,3.8600000000000003,6.54,1.7399999999999998,5.6000000000000005,2026-03-21,Saturday,16Mar26
,Protein Powder,40.0,182.39999999999998,35.2,0.0,3.5199999999999996,3.04,2026-03-21,Saturday,16Mar26
,"Blueberry (100g, Frozen)",0.8,44,0.5599999999999999,2.0,10.0,0.5599999999999999,2026-03-21,Saturday,16Mar26
,Greek Yoghurt 0%,100.0,51,18.099999999999998,0.0,3.2,0.0,2026-03-21,Saturday,16Mar26
,Light Milk (100ml),1.0,47,3.5,0.0,4.9,1.5,2026-03-21,Saturday,16Mar26
,Mooju Strawberry (500ml),1.0,345,22.0,0.0,53.5,5.0,2026-03-22,Sunday,16Mar26
,Tesco Deli Chicken Marinara Wrap,1.0,486,26.4,2.0,57.0,16.3,2026-03-22,Sunday,16Mar26
,Skyr Superberry,1.0,132,15.299999999999999,0.0,14.700000000000001,0.6000000000000001,2026-03-22,Sunday,16Mar26
,Gourmet Tart Mango Chia Pudding,1.0,226.20000000000002,5.8500000000000005,7.15,28.340000000000003,10.66,2026-03-22,Sunday,16Mar26
,Oats,50.0,211,4.35,5.800000000000001,22.35,2.0,2026-03-22,Sunday,16Mar26
,Chia Seeds,20.0,85.39999999999999,3.8600000000000003,6.54,1.7399999999999998,5.6000000000000005,2026-03-22,Sunday,16Mar26
,Protein Powder,30.0,136.79999999999998,26.4,0.0,2.6399999999999997,2.28,2026-03-22,Sunday,16Mar26
,"Blueberry (100g, Frozen)",0.8,44,0.5599999999999999,2.0,10.0,0.5599999999999999,2026-03-22,Sunday,16Mar26
,Greek Yoghurt 0%,120.0,61.2,21.72,0.0,3.84,0.0,2026-03-22,Sunday,16Mar26
,Light Milk (100ml),1.0,47,3.5,0.0,4.9,1.5,2026-03-22,Sunday,16Mar26
,Emmas Greek Salad,0.5,520,29.0,7.0,48.0,22.5,2026-03-22,Sunday,16Mar26
12:00:00,"Greek Odyssey Chicken Salad, Roast Veg Med (SAP)",1.0,500,35.0,5.0,20.0,18.0,2026-03-23,Monday,23Mar26
,Soup of the Day (SAP),1.0,200,6.0,6.0,32.0,5.0,2026-03-23,Monday,23Mar26
15:00:00,Oats,50.0,211,4.35,5.800000000000001,22.35,2.0,2026-03-23,Monday,23Mar26
,Chia Seeds,20.0,85.39999999999999,3.8600000000000003,6.54,1.7399999999999998,5.6000000000000005,2026-03-23,Monday,23Mar26
,Protein Powder,30.0,136.79999999999998,26.4,0.0,2.6399999999999997,2.28,2026-03-23,Monday,23Mar26
,"Blueberry (100g, Frozen)",0.8,44,0.5599999999999999,2.0,10.0,0.5599999999999999,2026-03-23,Monday,23Mar26
,Greek Yoghurt 0%,120.0,61.2,21.72,0.0,3.84,0.0,2026-03-23,Monday,23Mar26
,Light Milk (100ml),1.0,47,3.5,0.0,4.9,1.5,2026-03-23,Monday,23Mar26
,Padding,1.0,100,0.0,0.0,0.0,0.0,2026-03-23,Monday,23Mar26
17:00:00,Clear Whey,1.0,88,20.0,0.0,0.0,0.0,2026-03-23,Monday,23Mar26
,Fried Egg (no oil),2.0,180,12.6,0.0,0.6,14.0,2026-03-23,Monday,23Mar26
,Traditional Chicken Salad Bowl (No Coleslaw No Mayo),1.0,360,30.0,4.0,20.0,15.0,2026-03-23,Monday,23Mar26
17:40:00,Grenade Protein Bar (Oreo),0.9,208.8,18.900000000000002,0.81,18.0,9.0,2026-03-23,Monday,23Mar26
,Energise Sport,1.0,140,0.0,0.0,33.0,0.0,2026-03-23,Monday,23Mar26
12:00:00,"Greek Odyssey Chicken Salad, Roast Veg Med (SAP)",1.0,500,35.0,5.0,20.0,18.0,2026-03-24,Tuesday,23Mar26
,Soup of the Day (SAP),1.0,200,6.0,6.0,32.0,5.0,2026-03-24,Tuesday,23Mar26
15:30:00,Kiwi,2.0,92,1.8,3.2,21.6,0.6,2026-03-24,Tuesday,23Mar26
15:00:00,Oats,50.0,211,4.35,5.800000000000001,22.35,2.0,2026-03-24,Tuesday,23Mar26
17:30:00,Chia Seeds,30.0,128.1,5.79,9.81,2.61,8.4,2026-03-24,Tuesday,23Mar26
,Mutant Powder (Scoop),1.5,225,33.0,3.0,15.0,1.7999999999999998,2026-03-24,Tuesday,23Mar26
,Frozen Berries,50.0,25,0.3,3.55,8.55,0.2,2026-03-24,Tuesday,23Mar26
,Greek Yoghurt 0%,80.0,40.8,14.48,0.0,2.56,0.0,2026-03-24,Tuesday,23Mar26
,Light Milk (100ml),1.0,47,3.5,0.0,4.9,1.5,2026-03-24,Tuesday,23Mar26
,Clear Whey,1.0,88,20.0,0.0,0.0,0.0,2026-03-24,Tuesday,23Mar26
19:30:00,Traditional Chicken Salad Bowl (No Coleslaw No Mayo),1.0,360,30.0,4.0,20.0,15.0,2026-03-24,Tuesday,23Mar26
,Padding,1.8,180,0.0,0.0,0.0,0.0,2026-03-24,Tuesday,23Mar26
12:00:00,"Greek Odyssey Chicken Salad, Roast Veg Med (SAP)",1.0,500,35.0,5.0,20.0,18.0,2026-03-25,Wednesday,23Mar26
,Soup of the Day (SAP),1.0,200,6.0,6.0,32.0,5.0,2026-03-25,Wednesday,23Mar26
18:00:00,Oats,50.0,211,4.35,5.800000000000001,22.35,2.0,2026-03-25,Wednesday,23Mar26
,Chia Seeds,30.0,128.1,5.79,9.81,2.61,8.4,2026-03-25,Wednesday,23Mar26
,Mutant Powder (Scoop),1.5,225,33.0,3.0,15.0,1.7999999999999998,2026-03-25,Wednesday,23Mar26
,Frozen Berries,50.0,25,0.3,3.55,8.55,0.2,2026-03-25,Wednesday,23Mar26
,Greek Yoghurt 0%,80.0,40.8,14.48,0.0,2.56,0.0,2026-03-25,Wednesday,23Mar26
